Length,Height,Weight,Age
1.525,0.475,31.90736225,11.0
0.8375,0.2125,5.31553125,9.0
0.9,0.225,6.13766675,7.0
0.775,0.1875,4.15320175,5.0
1.25,0.3375,13.11164375,11.0
1.3,0.325,18.8524175,9.0
0.75,0.125,3.5436875,4.0
1.25,0.3,16.51358375,8.0
1.475,0.4125,32.81454625,14.0
1.1875,0.3125,16.4143605,9.0
0.95,0.25,7.78193775,7.0
1.5625,0.45,33.46658475,14.0
0.7,0.175,3.38776525,5.0
1.325,0.4125,23.51591025,14.0
1.4125,0.35,24.777463,10.0
1.425,0.3875,33.40988575,10.0
0.9625,0.225,7.6827145,6.0
1.2375,0.35,16.48523425,14.0
1.4375,0.3125,21.95668775,9.0
1.3125,0.3375,17.95940825,8.0
0.8625,0.225,7.5126175,7.0
1.125,0.3125,14.61416725,11.0
1.1625,0.35,15.5071765,8.0
1.5625,0.3875,34.302895,10.0
0.5875,0.1625,1.8994165,7.0
1.2875,0.35,18.01610725,11.0
1.5875,0.4125,35.98969025,12.0
1.0375,0.25,10.98543125,9.0
1.3125,0.375,23.88445375,11.0
1.425,0.425,22.5378525,13.0
1.4,0.3625,26.705229,9.0
1.425,0.3625,27.612413,10.0
1.6625,0.4375,40.7382315,10.0
1.0625,0.25,9.19941275,7.0
1.125,0.2625,12.47378,10.0
1.675,0.4625,38.68289275,9.0
1.1,0.2625,12.94154675,7.0
1.4125,0.3125,23.756881,10.0
1.1375,0.25,11.49572225,7.0
1.2125,0.2625,17.8885345,8.0
1.375,0.3375,19.66037825,14.0
1.325,0.375,22.849697,9.0
1.175,0.325,13.50853675,8.0
1.4625,0.35,21.38969775,8.0
1.725,0.475,43.431434,11.0
1.425,0.375,24.84833675,12.0
1.0625,0.25,8.00873375,6.0
1.4,0.3625,23.586784,8.0
1.425,0.4,23.983677,8.0
1.0375,0.225,9.695529,8.0
1.5625,0.3625,30.51823675,9.0
1.1,0.35,10.4042665,9.0
1.6125,0.3875,33.04134225,9.0
1.3125,0.3625,21.8007655,10.0
1.45,0.4,24.777463,11.0
1.2375,0.3125,13.93377925,7.0
1.375,0.35,23.09066775,12.0
0.9625,0.25,7.98038425,7.0
1.625,0.45,33.8776525,12.0
1.375,0.3375,19.83047525,10.0
0.6125,0.15,1.80019325,4.0
1.35,0.325,21.21960075,15.0
1.4,0.4375,26.138239,13.0
1.6875,0.475,43.02036625,11.0
1.25,0.3125,14.968536,9.0
1.625,0.3875,36.61337925,8.0
0.925,0.225,7.9095105,7.0
1.225,0.3125,16.45688475,9.0
1.5625,0.375,32.6302745,9.0
1.525,0.4125,34.77066175,8.0
1.275,0.3375,17.84601025,8.0
0.95,0.225,6.53455975,7.0
1.375,0.3375,22.75047375,9.0
1.4375,0.4,27.34309275,9.0
1.5,0.4,34.5013415,14.0
0.975,0.225,7.55514175,7.0
1.4125,0.3875,25.27357925,12.0
1.4,0.3625,26.1098895,10.0
1.4625,0.4,27.34309275,10.0
1.375,0.325,23.45921125,8.0
1.375,0.375,23.43086175,8.0
1.775,0.5375,54.5727875,13.0
1.1125,0.3375,10.886208,10.0
1.2,0.3,16.839603,10.0
1.1125,0.2375,7.6260155,7.0
1.375,0.3375,23.09066775,8.0
1.0875,0.275,12.99824575,7.0
1.1,0.25,11.396499,7.0
1.1625,0.35,13.39513875,10.0
1.7,0.4625,50.121916,13.0
1.1,0.3,13.8062065,9.0
1.6125,0.4,43.318036,11.0
1.525,0.3625,27.08794725,11.0
1.4125,0.375,25.41532675,13.0
1.525,0.45,39.02308675,13.0
1.6,0.425,34.99745775,10.0
1.6375,0.4875,38.51279575,9.0
1.4625,0.35,27.442316,8.0
1.6,0.475,38.215126,10.0
1.3625,0.425,21.885814,18.0
1.1,0.3125,14.44407025,8.0
1.5,0.4125,29.1149365,9.0
0.975,0.225,7.86698625,6.0
1.4375,0.4,28.76056775,13.0
0.5,0.1,1.45999925,5.0
1.525,0.4375,36.627554,13.0
1.2125,0.3375,15.77649675,9.0
1.725,0.5125,47.740558,13.0
0.925,0.2125,5.443104,7.0
0.8125,0.1875,4.32329875,6.0
1.575,0.3875,35.096681,9.0
1.3625,0.3125,17.50581625,8.0
1.6,0.4125,33.0271675,11.0
1.0375,0.25,10.4042665,8.0
1.2625,0.325,18.71067,10.0
1.4375,0.375,24.1821235,10.0
0.6375,0.175,2.608154,6.0
1.4875,0.3375,21.87163925,10.0
1.575,0.4375,35.36600125,10.0
1.6125,0.475,37.194544,14.0
1.4,0.4,20.8935815,9.0
1.175,0.3,14.92601175,11.0
1.2125,0.275,16.40018575,8.0
1.4625,0.4125,26.52095725,15.0
1.525,0.3375,30.94347925,9.0
1.5375,0.4375,34.0477495,17.0
1.4375,0.425,24.7491135,11.0
1.4,0.375,32.205032,11.0
0.95,0.225,6.61960825,7.0
1.4625,0.425,29.993771,22.0
0.925,0.25,7.44174375,6.0
1.5625,0.4875,39.19337775,10.0
1.525,0.3875,34.5013415,11.0
1.5625,0.4125,35.5786225,12.0
1.225,0.3125,15.23785625,8.0
1.15,0.2125,12.9557215,6.0
1.4125,0.4,23.88445375,8.0
1.4625,0.3875,24.097075,12.0
1.325,0.3125,18.9091165,8.0
1.225,0.3,16.9813505,8.0
1.5875,0.4375,37.54891275,13.0
1.45,0.35,22.58037675,10.0
1.4375,0.4125,29.48348,12.0
1.15,0.2875,13.45183775,11.0
0.525,0.1375,2.1829115,5.0
1.225,0.3,15.989118,9.0
1.45,0.4,29.21415975,10.0
1.5,0.375,32.205032,10.0
1.35,0.3125,21.3471735,8.0
1.55,0.4,30.1922175,9.0
1.125,0.375,13.4093135,16.0
1.5375,0.4125,30.43318825,9.0
1.075,0.275,10.95708175,8.0
1.1375,0.275,12.28950825,10.0
0.9125,0.2,5.03203625,6.0
1.525,0.4875,32.33260475,18.0
1.125,0.3,14.571643,7.0
0.9,0.2375,6.2085405,8.0
1.575,0.3875,37.37881575,16.0
1.8125,0.4625,47.18774275,19.0
1.55,0.4375,36.0889135,19.0
1.2625,0.325,19.15008725,9.0
1.4875,0.3625,29.32755775,12.0
0.9125,0.2125,4.72019175,6.0
1.15,0.3125,11.8217415,8.0
1.475,0.375,29.540179,9.0
1.4625,0.3625,20.76600875,8.0
1.5,0.4,28.76056775,16.0
1.6125,0.4625,39.95862025,10.0
1.0875,0.3125,13.36678925,8.0
1.0375,0.2375,9.8939755,7.0
1.5625,0.4625,41.8722115,9.0
1.3,0.375,20.00057225,11.0
1.5625,0.4125,37.40716525,11.0
0.875,0.2375,5.31553125,7.0
1.4125,0.375,30.3623145,11.0
1.475,0.325,24.1821235,10.0
1.575,0.3875,31.18445,11.0
1.525,0.4125,33.83512825,14.0
1.4,0.375,24.777463,9.0
1.35,0.375,20.79435825,13.0
1.6125,0.4625,36.3157095,12.0
1.425,0.325,23.8986285,10.0
1.0125,0.25,9.51125725,7.0
0.9125,0.225,6.33611325,6.0
1.275,0.2875,16.40018575,8.0
1.125,0.3125,12.09106175,9.0
1.2,0.3125,15.87572,8.0
1.45,0.375,25.0893075,11.0
0.8625,0.2,6.13766675,7.0
1.5125,0.4125,33.622507,16.0
1.525,0.3625,28.67551925,14.0
1.15,0.325,10.30504325,8.0
1.625,0.4375,36.117263,10.0
1.25,0.3,16.839603,8.0
1.4625,0.425,30.8726055,11.0
1.4375,0.3875,24.76328825,13.0
1.375,0.3375,21.64484325,9.0
1.0625,0.275,10.41844125,8.0
1.125,0.2875,10.95708175,8.0
1.3,0.35,18.313777,9.0
1.425,0.3875,25.13183175,11.0
1.4875,0.375,31.127751,11.0
1.275,0.35,23.88445375,9.0
0.8125,0.2125,4.4508715,5.0
1.4875,0.3625,31.638042,10.0
1.1625,0.25,12.6722265,7.0
1.4125,0.35,26.2799865,20.0
1.45,0.4625,24.6357155,8.0
1.4,0.4375,23.48756075,14.0
1.5,0.4125,31.808139,10.0
1.625,0.4125,35.096681,11.0
1.4875,0.35,24.777463,10.0
1.5,0.425,29.3417325,10.0
1.525,0.4125,36.0322145,10.0
1.65,0.45,41.00755175,9.0
1.4625,0.375,27.895908,9.0
1.1375,0.3125,13.324265,8.0
1.8375,0.5125,53.29706,11.0
1.575,0.4375,35.76289425,11.0
1.6125,0.375,36.47163175,10.0
1.3,0.325,20.921931,8.0
1.525,0.4125,27.08794725,10.0
1.525,0.375,30.4190135,9.0
0.95,0.2125,7.98038425,7.0
1.375,0.3375,21.9708625,8.0
1.2375,0.3,16.9813505,8.0
1.4125,0.475,28.576296,22.0
1.2125,0.3625,18.71067,9.0
1.5125,0.45,32.98464325,16.0
0.9625,0.2125,6.70465675,6.0
1.525,0.375,31.3261975,10.0
0.95,0.2125,7.1724235,6.0
1.675,0.5,42.2124055,14.0
1.7375,0.5125,47.230267,15.0
0.8375,0.2,5.556502,6.0
1.2625,0.4125,17.236496,11.0
0.6875,0.2,2.83495,5.0
1.6375,0.4625,37.42134,13.0
1.5,0.4,31.2694985,12.0
1.4375,0.35,27.22969475,9.0
1.6,0.4625,38.215126,12.0
1.15,0.2875,13.08329425,7.0
0.825,0.225,5.443104,8.0
1.4875,0.3625,27.8675585,9.0
1.65,0.4625,44.55123925,13.0
1.5,0.4125,30.3623145,11.0
1.4625,0.375,29.39795925,19.0
1.1375,0.2875,13.39513875,8.0
1.325,0.3875,23.94115275,12.0
0.6375,0.15,2.438057,6.0
1.1375,0.3375,13.8062065,12.0
0.9125,0.25,7.55514175,7.0
1.5375,0.3375,32.772022,10.0
1.325,0.35,19.85882475,10.0
1.5625,0.475,32.16250775,16.0
1.375,0.375,22.566202,11.0
1.325,0.375,20.921931,8.0
1.4875,0.375,26.08154,10.0
1.375,0.325,22.41027975,15.0
0.75,0.2375,4.252425,6.0
1.3125,0.3125,19.447757,12.0
0.6,0.1375,1.984465,5.0
1.4375,0.475,32.0065855,17.0
1.475,0.375,34.8415355,21.0
1.2375,0.3,15.5071765,8.0
0.8875,0.225,7.9095105,11.0
1.425,0.3625,28.36367475,9.0
1.3125,0.375,23.79940525,9.0
1.7375,0.4375,44.80638475,13.0
0.8375,0.2,4.80524025,6.0
1.6125,0.4125,39.179009,11.0
0.975,0.2125,7.61184075,7.0
1.4125,0.3875,27.895908,13.0
1.3875,0.3375,21.659018,8.0
1.2625,0.3,17.8885345,9.0
0.4125,0.125,0.66621325,4.0
1.325,0.325,19.3060095,9.0
1.3125,0.4,20.638436,9.0
1.5,0.375,31.65221675,9.0
0.9375,0.225,7.9095105,7.0
1.2,0.3,13.90542975,8.0
1.45,0.3625,24.153774,10.0
1.5375,0.475,34.302895,13.0
1.6,0.4875,37.32211675,13.0
1.25,0.3375,17.70426275,8.0
1.225,0.3125,15.4504775,9.0
1.525,0.425,31.02852775,10.0
1.275,0.3375,16.0741665,8.0
1.625,0.4375,35.19590425,11.0
1.575,0.4375,32.16250775,12.0
1.325,0.2625,20.08562075,9.0
1.0875,0.275,11.169703,8.0
0.8875,0.2,5.10291,8.0
1.5375,0.4125,32.98464325,10.0
1.3125,0.325,24.5790165,20.0
1.4875,0.325,27.669112,10.0
1.1625,0.2875,13.551061,9.0
1.6125,0.475,37.74735925,11.0
1.225,0.3125,16.51358375,11.0
1.7625,0.4625,50.6605565,21.0
1.7375,0.5125,53.4388075,10.0
1.4125,0.375,24.7491135,10.0
0.6375,0.1125,2.02698925,6.0
1.3,0.35,23.700182,14.0
1.1875,0.275,11.94931425,7.0
1.7,0.45,50.745605,11.0
1.1,0.275,12.9557215,7.0
1.3125,0.3375,17.95940825,13.0
1.25,0.3375,17.13727275,10.0
1.45,0.3875,28.27862625,8.0
1.4875,0.4125,30.4190135,10.0
0.7125,0.2,3.7137845,11.0
1.675,0.375,38.82464025,10.0
1.3,0.2875,14.69921575,8.0
1.1875,0.2875,14.50076925,10.0
1.425,0.3625,25.2027055,11.0
1.325,0.3375,19.66037825,8.0
1.6,0.4,40.5681345,11.0
1.625,0.45,39.179009,10.0
1.15,0.3125,13.1258185,9.0
1.5625,0.3125,33.8776525,12.0
1.125,0.2625,11.66581925,8.0
0.45,0.1125,0.8221355,4.0
1.0375,0.2875,11.7650425,7.0
1.0125,0.2875,9.19941275,7.0
1.4,0.3875,27.76833525,16.0
1.5625,0.475,35.42270025,10.0
1.175,0.3125,16.44271,11.0
1.3125,0.3,19.57532975,10.0
1.2,0.275,14.69921575,8.0
1.175,0.3,11.38232425,8.0
0.8125,0.1875,4.91863825,5.0
0.7125,0.1625,2.438057,7.0
1.35,0.35,22.92057075,13.0
0.7,0.2,2.84912475,5.0
1.4875,0.375,31.70891575,10.0
1.1,0.2625,11.6516445,7.0
1.3375,0.375,21.27629975,10.0
1.2125,0.325,13.05494475,8.0
1.575,0.425,30.03629525,9.0
1.3625,0.3625,21.9708625,10.0
1.4,0.3625,22.8213475,9.0
1.0,0.25,8.618248,8.0
1.2875,0.35,19.17843675,8.0
1.375,0.3375,21.38969775,10.0
1.1875,0.3125,13.8062065,9.0
1.1875,0.2875,13.097469,10.0
1.25,0.3125,14.458245,7.0
1.525,0.375,29.15746075,10.0
1.3,0.35,22.1976585,9.0
1.475,0.35,24.1821235,9.0
1.625,0.4375,39.179009,11.0
1.1625,0.275,11.52407175,6.0
0.6625,0.1625,2.16873675,6.0
1.4,0.4,24.153774,9.0
1.525,0.4125,31.70891575,15.0
1.4875,0.4125,28.76056775,19.0
1.3625,0.4125,25.741346,9.0
1.55,0.4125,36.457457,13.0
1.25,0.4,19.85882475,16.0
1.5625,0.4,35.4652245,16.0
1.1,0.3125,12.0485375,6.0
1.325,0.3375,21.999212,8.0
1.625,0.4875,39.2640575,17.0
1.4125,0.425,24.56484175,15.0
1.7125,0.425,44.91978275,17.0
1.6125,0.4375,40.86580425,11.0
1.45,0.3625,31.581343,8.0
1.375,0.4375,24.38057,14.0
1.45,0.3625,22.736299,10.0
1.5875,0.4375,39.179009,10.0
0.875,0.225,5.5848515,6.0
1.0375,0.25,11.8217415,6.0
1.375,0.3375,22.77882325,8.0
1.425,0.4,30.0221205,20.0
1.55,0.4375,33.12639075,12.0
1.6,0.4,32.98464325,8.0
1.4375,0.4625,30.03629525,20.0
1.1625,0.3,14.3731965,8.0
1.125,0.3,10.33339275,7.0
1.1375,0.3125,15.37960375,8.0
0.925,0.225,6.81805475,7.0
1.5375,0.45,28.973189,11.0
1.525,0.375,31.524644,9.0
1.525,0.375,29.48348,12.0
1.625,0.4125,34.23202125,11.0
1.175,0.3125,12.94154675,8.0
1.1125,0.225,11.77921725,7.0
1.3,0.35,20.25571775,8.0
1.5875,0.4625,36.2023115,17.0
0.725,0.175,2.28213475,5.0
1.425,0.3375,22.58037675,13.0
1.4875,0.375,29.765184,10.0
1.5625,0.4125,35.4652245,17.0
0.975,0.2375,8.3064035,7.0
1.35,0.3875,26.138239,10.0
1.55,0.35,28.8314415,10.0
1.2375,0.35,15.49300175,8.0
0.9125,0.225,6.56290925,8.0
1.3,0.3375,17.95940825,9.0
0.825,0.1875,5.10291,5.0
1.4125,0.375,23.43086175,8.0
1.3125,0.325,15.49300175,9.0
1.5375,0.4125,31.70891575,12.0
1.425,0.35,24.16794875,9.0
1.1625,0.225,10.886208,6.0
1.475,0.4125,30.220567,9.0
0.8375,0.2125,5.3013565,6.0
1.45,0.425,24.323871,9.0
0.525,0.1125,0.89300925,4.0
1.3125,0.35,21.58814425,10.0
1.225,0.3375,19.74542675,8.0
1.25,0.3,15.5071765,8.0
1.475,0.45,29.993771,10.0
1.4875,0.3875,28.76056775,10.0
1.375,0.35,23.54425975,10.0
1.4375,0.4,25.9397925,10.0
1.6875,0.5,39.405805,11.0
1.475,0.375,27.839209,8.0
1.2875,0.3375,22.0275615,14.0
1.3,0.4125,24.6924145,12.0
1.4,0.325,20.14231975,8.0
1.3875,0.3125,22.29688175,10.0
1.575,0.375,32.205032,10.0
1.3125,0.325,19.80212575,10.0
1.3,0.3125,18.653971,9.0
0.7,0.1875,3.9405805,6.0
1.7375,0.5,51.27007075,12.0
1.5375,0.4125,32.0065855,10.0
1.5625,0.375,31.241149,10.0
1.425,0.3875,25.92561775,9.0
1.0,0.2375,8.17883075,11.0
1.45,0.375,28.25027675,11.0
1.6125,0.475,36.1867765,13.0
1.5625,0.4125,37.7331845,10.0
1.525,0.3875,36.117263,14.0
1.3,0.3625,19.46193175,8.0
1.7375,0.5,49.85259575,15.0
1.6875,0.4875,38.158427,10.0
1.05,0.2875,8.51902475,8.0
1.1125,0.2875,11.0279555,7.0
1.625,0.4375,47.0318205,12.0
0.775,0.225,4.2240755,3.0
1.6375,0.475,44.2535695,11.0
1.6375,0.4375,40.25629,12.0
1.125,0.2625,11.66581925,7.0
1.5,0.375,30.900955,8.0
1.125,0.3125,11.55242125,8.0
0.6375,0.1375,2.608154,5.0
1.25,0.275,16.40018575,9.0
1.325,0.4125,25.61377325,14.0
1.5125,0.3875,34.06192425,10.0
1.175,0.2625,11.169703,8.0
1.425,0.4125,27.78251,10.0
1.0875,0.3,10.41844125,7.0
1.2875,0.4125,18.540573,19.0
1.3375,0.3625,18.78154375,9.0
1.3125,0.3375,20.22736825,12.0
1.7,0.5125,52.34735175,20.0
0.825,0.2,5.3013565,9.0
1.6375,0.475,46.67745175,12.0
0.7125,0.15,3.04757125,4.0
1.55,0.4125,31.56716825,9.0
1.5,0.4375,32.2900805,12.0
1.575,0.4625,36.627554,10.0
1.575,0.4125,32.10580875,11.0
1.6,0.475,38.03085425,19.0
1.25,0.2875,16.40018575,9.0
1.425,0.3125,24.323871,19.0
1.525,0.375,24.73493875,8.0
1.2875,0.3875,20.19901875,11.0
1.275,0.3125,26.54930675,10.0
1.65,0.4375,46.67745175,9.0
1.375,0.3625,23.643483,10.0
1.4875,0.3625,27.08794725,16.0
1.3875,0.4125,26.988724,13.0
1.1875,0.2875,14.81261375,8.0
1.425,0.375,22.4244545,9.0
1.25,0.3125,16.40018575,10.0
0.6125,0.15,2.8632995,6.0
1.125,0.3,11.7650425,8.0
1.4125,0.275,23.7285315,11.0
1.5125,0.4125,29.80949925,11.0
1.2625,0.375,20.93610575,12.0
1.175,0.3125,15.66309875,8.0
1.5375,0.375,28.292801,11.0
1.575,0.4,33.849303,12.0
1.4,0.3375,24.64989025,8.0
1.6625,0.45,47.18774275,11.0
1.2875,0.35,15.6205745,9.0
1.0125,0.225,9.82310175,7.0
0.925,0.25,6.44951125,7.0
1.4375,0.4,22.4244545,11.0
1.525,0.4125,32.50270175,14.0
1.3125,0.375,18.80989325,15.0
1.5875,0.475,39.405805,17.0
1.575,0.4,32.07745925,11.0
1.55,0.4125,36.61337925,9.0
1.3875,0.375,27.68328675,9.0
1.5625,0.4125,32.7436725,12.0
1.25,0.3125,15.74814725,9.0
1.525,0.4125,32.33260475,11.0
1.0375,0.25,9.36950975,8.0
1.375,0.375,24.79163775,10.0
1.55,0.45,35.3518265,17.0
1.225,0.3,13.08329425,8.0
1.4,0.3375,24.437269,9.0
1.8125,0.475,44.55123925,15.0
0.975,0.2,7.2858215,8.0
1.425,0.475,26.32251075,8.0
0.9,0.225,5.51397775,6.0
1.3125,0.3375,22.83552225,9.0
1.5,0.4,28.5479465,13.0
1.5625,0.4125,37.23706825,13.0
0.9625,0.2125,5.06038575,8.0
1.4625,0.4,25.741346,15.0
1.45,0.4,26.12406425,10.0
1.5625,0.4375,30.91512975,10.0
1.2875,0.275,18.257078,9.0
1.1375,0.325,15.49300175,9.0
1.6,0.425,38.76794125,17.0
1.05,0.225,9.355335,7.0
1.225,0.3375,21.58814425,14.0
1.55,0.4375,41.0784255,10.0
1.325,0.325,18.767369,10.0
1.5875,0.4375,38.2434755,10.0
1.5875,0.3875,37.23706825,11.0
1.3375,0.425,19.97222275,12.0
1.575,0.3875,33.06969175,12.0
1.1,0.25,10.41844125,8.0
1.225,0.3,15.03940975,9.0
1.45,0.325,21.092028,8.0
0.725,0.15,2.36718325,5.0
1.125,0.3,12.37455675,8.0
1.5375,0.4,35.777069,16.0
0.7375,0.2,3.89805625,6.0
1.525,0.3625,29.27085875,10.0
1.1625,0.2875,12.51630425,8.0
0.8125,0.225,4.97533725,7.0
1.5375,0.375,31.6096925,8.0
1.375,0.375,20.8935815,8.0
1.625,0.4125,37.1094955,15.0
1.4125,0.325,22.169309,14.0
1.6375,0.5,38.51279575,12.0
1.4,0.35,22.963095,8.0
1.3125,0.3625,17.93105875,10.0
1.425,0.3625,28.066005,10.0
1.3125,0.35,18.597272,9.0
1.275,0.3125,16.17338975,8.0
1.15,0.2875,11.5949455,7.0
1.5625,0.3875,35.19590425,11.0
0.9375,0.225,7.9662095,9.0
0.875,0.2125,5.5848515,7.0
1.55,0.375,28.689694,10.0
1.45,0.35,24.8058125,8.0
1.3125,0.3125,16.839603,10.0
1.4875,0.3875,27.33299875,11.0
1.525,0.4125,30.7592075,16.0
1.5625,0.4125,34.699788,11.0
1.25,0.325,17.70426275,9.0
1.3375,0.35,17.36406875,8.0
1.4125,0.3875,23.00561925,9.0
1.1375,0.3125,16.40018575,9.0
0.9375,0.2625,7.994559,9.0
1.775,0.425,44.91978275,13.0
1.65,0.4625,43.21881275,12.0
0.875,0.2375,5.6415505,8.0
1.4375,0.375,24.777463,9.0
0.6125,0.1625,2.0128145,4.0
1.1,0.275,12.417081,8.0
0.8875,0.2375,6.95980225,7.0
1.675,0.45,41.900561,10.0
1.45,0.3625,24.1821235,9.0
1.65,0.4375,42.921143,10.0
1.4875,0.4375,34.6147395,18.0
1.1125,0.225,10.375917,7.0
1.25,0.3125,16.8112535,10.0
1.2125,0.3,18.313777,8.0
1.1875,0.3125,13.0124205,8.0
0.35,0.125,0.793786,4.0
1.3,0.325,20.25571775,8.0
1.2625,0.325,18.0586315,10.0
0.8,0.2125,4.819415,6.0
1.6375,0.4875,38.22930075,12.0
1.2875,0.25,16.31513725,7.0
0.8,0.2125,5.71242425,6.0
1.05,0.2875,11.94931425,8.0
1.5125,0.425,31.70891575,10.0
1.525,0.375,29.44095575,10.0
1.5875,0.45,37.137845,11.0
0.7375,0.2,2.83495,5.0
1.475,0.3875,27.9242575,9.0
1.4125,0.375,24.79163775,9.0
1.35,0.3875,22.69377475,9.0
1.5625,0.5,39.349106,17.0
1.45,0.3375,28.576296,9.0
1.1125,0.3,12.99824575,6.0
1.5375,0.4,35.81959325,9.0
1.5625,0.4125,38.7537665,9.0
1.4,0.3375,24.90503575,9.0
1.2875,0.3875,18.427175,10.0
1.5125,0.375,30.94347925,10.0
1.2375,0.3,16.896302,9.0
1.4125,0.4625,28.10852925,9.0
1.35,0.3625,20.1564945,14.0
1.45,0.375,26.3933845,10.0
1.575,0.4125,33.3673615,11.0
1.15,0.3,14.2030995,9.0
1.6,0.4875,38.11590275,10.0
0.9,0.25,5.0745605,5.0
1.6625,0.5,42.354153,11.0
1.2,0.3,13.437663,9.0
0.9125,0.2375,6.0384435,7.0
1.2,0.3125,16.782904,10.0
1.525,0.375,32.6302745,17.0
1.625,0.4625,44.9906565,29.0
1.0125,0.25,8.23552975,7.0
1.4625,0.35,23.85610425,8.0
1.4375,0.4125,27.37144225,10.0
1.325,0.4125,26.52095725,9.0
1.45,0.425,23.88445375,11.0
1.125,0.3,14.81261375,13.0
1.5,0.4125,30.1922175,15.0
1.525,0.3875,32.10580875,11.0
1.2125,0.3625,21.4605715,15.0
1.525,0.425,31.127751,9.0
1.4125,0.375,26.52095725,9.0
1.5,0.3875,26.80445225,12.0
1.1125,0.275,10.90038275,10.0
1.375,0.4,20.93610575,9.0
1.25,0.3875,20.184844,13.0
1.4,0.35,23.88445375,8.0
1.3625,0.375,21.8007655,11.0
0.8875,0.225,6.13766675,6.0
1.425,0.35,24.28134675,9.0
1.375,0.3875,23.81358,11.0
1.075,0.25,11.2547515,7.0
0.9,0.2125,6.70465675,7.0
0.5875,0.125,1.814368,5.0
1.25,0.4125,18.030282,9.0
1.275,0.3375,18.75319425,10.0
1.5625,0.4375,36.173962,8.0
1.5875,0.475,41.91473575,16.0
1.375,0.3625,22.2543575,9.0
1.4,0.3625,23.586784,10.0
1.775,0.5,51.2275465,10.0
0.7875,0.15,3.16096925,5.0
1.5375,0.425,32.21920675,9.0
1.5,0.4125,32.24755625,11.0
1.1375,0.275,14.81261375,7.0
1.0375,0.25,7.38504475,8.0
1.5375,0.4,36.27318525,11.0
1.5625,0.45,33.26813825,11.0
1.5125,0.4125,28.64716975,14.0
1.4125,0.375,27.51318975,10.0
1.05,0.25,11.38232425,10.0
1.525,0.4,35.81959325,11.0
0.9,0.2125,6.0951425,9.0
1.3125,0.4,16.68368075,11.0
1.3625,0.3875,21.772416,8.0
1.4125,0.3875,23.85610425,17.0
1.375,0.3875,24.76328825,10.0
1.6125,0.475,40.7382315,13.0
1.55,0.375,35.777069,11.0
1.25,0.35,18.030282,10.0
1.425,0.3875,24.5790165,11.0
0.9375,0.225,7.49844275,7.0
1.0125,0.2625,8.901743,13.0
1.5125,0.4,29.9654215,11.0
1.1875,0.275,14.81261375,8.0
1.625,0.475,38.782116,14.0
1.425,0.3375,23.37416275,11.0
1.5375,0.4125,33.46658475,9.0
1.3,0.3125,20.0997955,8.0
1.4125,0.3375,23.51591025,10.0
1.6625,0.3875,39.22153325,11.0
1.4,0.375,27.499015,9.0
1.1375,0.3,14.81261375,8.0
1.2,0.3,18.313777,8.0
1.425,0.3875,23.870279,10.0
1.075,0.275,10.33339275,7.0
1.4125,0.375,22.04173625,9.0
1.5875,0.4125,37.9032815,19.0
1.3125,0.375,23.71435675,16.0
1.5625,0.3875,31.3261975,10.0
1.3375,0.3875,23.189891,9.0
1.5375,0.4625,31.2694985,10.0
1.3,0.4125,23.3883375,17.0
1.625,0.4375,38.4702715,10.0
0.9375,0.225,6.0384435,6.0
1.6875,0.4625,43.3463855,11.0
1.15,0.25,12.34620725,8.0
1.675,0.425,44.15434625,11.0
0.4375,0.125,0.66621325,5.0
1.1,0.25,10.375917,7.0
1.15,0.3,12.34620725,8.0
1.3,0.3625,26.63435525,12.0
1.7,0.5125,47.47444625,11.0
1.5,0.375,31.56716825,11.0
1.7125,0.475,43.6298805,15.0
0.775,0.2125,5.5848515,7.0
1.25,0.3,14.67086625,8.0
1.45,0.4,24.5223175,18.0
1.55,0.4375,33.40988575,10.0
0.9375,0.225,6.30776375,7.0
0.7,0.1625,2.62232875,6.0
1.0875,0.3375,11.55242125,7.0
1.6625,0.4375,36.61337925,9.0
1.525,0.475,34.6714385,10.0
0.925,0.2125,6.2085405,6.0
1.5375,0.4125,30.5891105,10.0
1.55,0.4125,30.51823675,14.0
1.125,0.2625,12.43125575,10.0
1.4375,0.4,28.98736375,14.0
1.6125,0.5,49.9234695,16.0
1.4875,0.375,26.23746225,11.0
1.65,0.4875,42.2124055,13.0
1.0625,0.225,8.7599955,6.0
1.025,0.225,7.087375,7.0
1.4875,0.3375,26.3933845,12.0
1.625,0.45,42.297454,11.0
0.8625,0.2125,4.43669675,5.0
1.575,0.4125,34.5013415,12.0
1.6,0.4125,34.6147395,11.0
1.0,0.3,10.999606,7.0
0.4625,0.1125,0.510291,6.0
0.9375,0.2,6.33611325,7.0
1.55,0.4125,30.1922175,13.0
1.55,0.4,29.8520235,10.0
1.525,0.475,31.127751,17.0
1.3125,0.325,15.4504775,9.0
1.75,0.575,55.735117,16.0
0.9,0.2125,5.0745605,6.0
1.575,0.4125,32.2333815,10.0
1.4625,0.4,27.99513125,12.0
1.6125,0.425,35.3518265,10.0
1.5625,0.375,30.4190135,10.0
1.5625,0.425,31.127751,10.0
1.525,0.375,31.56716825,9.0
1.45,0.3625,26.8058125,10.0
0.9375,0.25,7.654365,6.0
0.9125,0.2375,7.10154975,7.0
1.375,0.375,23.43086175,10.0
0.8875,0.2125,6.27941425,6.0
1.2125,0.35,14.75591475,17.0
1.725,0.4375,45.3875495,13.0
